FIPS,State,County/Borough/Parish,Year,Yrs_Potential_Life_Lost_per100K(YPLL),Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural
48491,Texas,Williamson,2020,4457.777491,15.0926465,7.394311036,12.56524978,30,7.7,19.8,87.26929892,20.92265361,31.48148148,265.5,14.80373144,11.40454058,68.67015,55.23019,110.98975,4189,94.7,75.0540505,3.052581109,7.9,145713,40712,21.57147631,6.246061968,164.900511,40.89753426,10.4,Yes,12.34094,44.3,3875,229.2589326,34.10368586,4.452616189,8.9,157.5,12.5,5.84303419,8.604279382,6.860299359,67.75845,87817,29.3693336,1.457402371,566719,25.63457375,12.17322871,36973,6.524044544,4894,0.863567306,43457,7.668174175,901,0.158985317,140331,24.76200727,332376,58.64917181,14615,2.97202655,50.75566551,50679,11.98994982
48493,Texas,Wilson,2020,6707.120432,17.34549141,7.164179105,13.17029571,33.5,8.8,33.9,31.55319446,19.40306462,13.51351351,180.5,21.89592993,16.58602345,48.67759,25.88404,29.8662,3592,94.4,59.32816082,3.054243362,14.6,129470,30755,24.11504425,6.08469901,135.1965102,67.7882032,9.9,No,12.34248788,58.6,571,317.8023291,50.47955578,0,12.7,109.8,9.6,0,19.89641804,11.34295576,43.80376,71207,40.26446281,12.05843518,50224,23.98853138,15.99434533,727,1.447515132,498,0.991557821,299,0.595332909,41,0.081634278,20089,39.99880535,28488,56.72188595,1518,3.348332451,49.87456196,36850,85.86141013
48495,Texas,Winkler,2020,10590.54346,23.75216433,7.432432432,15.13600526,37.4,8.7,25.7,97.56680731,18.52657895,20.51282051,369.7,56.91462806,21.6937711,26.40613,25.90674,0,8120,99,43.46013549,2.803970223,20.1,107864,23286,26.7318317,10.56245049,125.1642781,130.7256556,7,No,12.38095238,29.7,117,508.2781871,0,0,9.7,147.1,10.5,0,63.0224842,12.4621376,38.8601,56781,60.25917927,0,7720,29.57253886,12.29274611,157,2.033678757,158,2.046632124,70,0.906735751,3,0.038860104,4696,60.82901554,2691,34.85751295,702,9.814064029,48.69170985,1289,18.12939522
48497,Texas,Wise,2020,8351.606768,16.55868192,6.39235856,14.61021335,33.3,7.8,30.7,38.41054002,19.13172448,26.37362637,160.2,29.61947206,22.69705432,40.79721,26.35239,23.42435,5664,96.6,54.05234142,3.44950675,14.1,114867,27509,24.84810523,10.72815461,161.8587444,76.65393222,9.9,Yes,12.69544924,47.3,956,407.8570645,65.87514362,6.787745368,20.5,111.1,14.5,13.57186302,26.74740337,16.81549345,70.27304,66387,46.32524398,3.146753337,68305,24.76978259,14.91838079,885,1.295659176,758,1.109728424,438,0.64124149,53,0.077593148,13458,19.7028036,52135,76.32676964,1681,2.786018529,49.99048386,42635,72.10749742
48499,Texas,Wood,2020,8652.689197,15.97025957,6.252183025,13.61178795,28,7.2,31.9,39.45524736,17.19440009,25,155.7,31.72603367,20.52191865,47.38909,33.23805,37.66979,4489,94.7,47.93764988,4.243787119,24.9,97071,21085,36.07235753,13.99106377,175.1984035,88.6855438,10.1,No,15.09785648,40.1,827,423.2480085,58.3498658,0,17.9,174.7,16.7,8.977332236,31.88628758,13.40518693,68.69197,48384,58.10289389,5.259593828,45129,19.21602517,26.90509429,2323,5.147466153,470,1.041458929,262,0.580557956,30,0.066476102,4635,10.27055773,37081,82.16667775,627,1.504426902,50.39553281,31137,74.1993137
48501,Texas,Yoakum,2020,7148.85399,22.3692293,6.350626118,13.83026369,33,8.7,27.9,66.89935271,18.70865279,21.42857143,315.1,52.23214286,24.19461753,35.01401,11.64009,23.28018,4852,97.5,47.86286732,2.837259101,16.3,133880,27631,9.055535904,8.169934641,182.3636685,94.16417524,7.3,Yes,14.39252336,22.1,90,372.8319704,0,0,9.5,76.7,7.2,0,45.96683578,16.7394958,46.56035,61560,56.43425363,0,8591,32.55732744,11.83796997,78,0.9079269,148,1.722733093,46,0.535444069,3,0.034920265,5747,66.89558841,2624,30.54359213,1092,14.02157165,48.95821208,2941,37.32707196
48503,Texas,Young,2020,10208.55143,18.09056381,4.743339831,15.94355813,34.3,6.6,29.1,59.92991914,17.90087331,6.25,200.2,47.87665675,23.06989172,66.74454,66.50042,49.87531,5769,96.7,56.48854962,3.236838891,20.4,98523,23697,33.76654064,12.23649814,169.4452036,99.1233094,8.2,Yes,9.587123863,13.8,342,508.8103129,0,0,18.8,40.2,15.5,29.53337271,23.53384166,15.97777778,55.41701,49301,56.6294171,0,18045,24.00110834,20.34358548,225,1.246882793,231,1.280133001,157,0.870047105,12,0.066500416,3444,19.08561929,13950,77.30673317,260,1.527524822,50.47381546,6227,33.56873315
48505,Texas,Zapata,2020,7995.846031,35.61070545,8.586956522,17.27548768,31.2,6.2,19.7,45.32743615,14.86573805,25,251.4,73.78881988,29.21439597,6.98227,14.09443,0,5154,90.4,38.07180081,5.561755952,49.1,69543,12840,39.88220446,2.094679514,96.04170954,40.52883137,7.9,Yes,23,16.6,158,400.864873,52.32588562,0,4.7,92.3,11.2,0,15.96264741,12.32905097,21.14165,33160,83.30019881,0,14190,33.15010571,12.98801973,29,0.204369274,68,0.479210712,38,0.267794221,1,0.007047216,13423,94.59478506,675,4.756871036,3164,24.38911586,50.0845666,3299,23.53402768
48507,Texas,Zavala,2020,8925.560107,40.9906873,8.848207475,19.87128359,24.2,6.2,20,58.50817847,13.78012509,19.23076923,83.7,64.39282564,19.24863247,16.7392,33.38062,41.72578,5987,92.2,37.70265609,9.546340106,44.5,65471,12960,63.04772537,3.347840643,176.5536723,57.89334392,8.3,Yes,23.07692308,14.7,169,468.9839275,0,0,4.1,84.5,14.3,0,20.10097785,7.79403489,75.1064,30076,79.67161845,0,11983,29.25811566,14.28690645,71,0.59250605,138,1.151631478,31,0.258699825,19,0.158557957,11249,93.87465576,601,5.015438538,894,7.977868999,49.42001168,4441,38.03202878
48000,Texas,0,2019,6681.323364,18.17376592,8.331095564,14.26313588,29,6,22.8,80.25715155,19.40866264,27.68223677,520.4,37.44036811,18.56366524,60.34972,56.84236,104.47067,4966,89.1,60.86459136,4.267856841,21,116315,23839,32.95724374,7.628865595,420.3901404,55.78968706,8.75,0,17.96955907,37.7,290962,341.1,51.25222286,5.721778563,9.7,368.9,15.4,10.05305041,13.22789294,9.724243479,72.69137,59195,58.95267866,5.3,28304596,26.02417996,12.26907461,3368473,11.90079873,287312,1.015071899,1417555,5.00821492,40740,0.143934222,11156514,39.4159097,11886381,41.99452626,1949158,7.662458671,50.31975373,3847522,15.30099885
48001,Texas,Anderson,2019,10272.94912,19.52958459,7.249879169,18.46577468,34.4,5.8,25.2,28.56580793,18.56160161,28.57142857,389,49.4927759,17.58767707,34.64163,36.3693,41.56492,6016,93.9,40.3538874,3.623936033,23.4,83904,19474,32.5317361,11.43173866,416.6089246,77.95717553,9.9,Yes,15.44666866,26.8,1075,544,46.9410108,0,10.7,756.6,19.3,13.86842333,19.25364955,11.29505087,41.56492,42412,61.48741419,5.4,57741,19.58054069,14.53559862,11945,20.68720666,391,0.677161809,520,0.90057325,83,0.143745346,10287,17.8157635,34140,59.12609757,1488,2.715873624,39.06756031,39204,67.06353279
48003,Texas,Andrews,2019,7952.973251,17.30770992,6.313834726,13.33784843,32.2,8.1,24,93.86581902,21.10309894,46.2962963,265.1,68.03533063,18.21325286,39.41441,22.57082,11.28541,5914,95.1,39.57365977,3.062923094,17.5,130923,27473,21.94408917,8.445945946,493.888475,86.49829849,7.3,Yes,14.42922374,27.1,193,398.9,0,0,8.6,79.3,8.5,0,42.70462634,12.1743661,62.06974,63451,42.28441755,0,17722,30.89944702,10.53492834,246,1.38810518,260,1.467103036,133,0.75047963,4,0.022570816,9958,56.19004627,7131,40.23812211,1184,7.408334376,49.03509762,2440,16.50209658
48005,Texas,Angelina,2019,9018.498513,23.20734036,8.769193858,18.28213851,39.8,6.1,33.3,64.94796649,18.16406315,18.68131868,551.8,45.80626672,19.8063454,59.23158,47.83327,126.41649,4711,92.5,55.02589724,5.071830447,25.4,87170,19111,38.39939967,11.16287547,311.6712378,69.24166708,9.8,Yes,16.13536047,16.3,1335,454.5,55.88734864,5.491937369,13.6,195.9,19.9,12.88606069,19.85974462,10.25498417,64.91658,45318,66.14137521,6.3,87805,25.80946415,15.7918114,12983,14.78617391,662,0.753943397,1023,1.165081715,56,0.063777689,19475,22.17983031,53264,60.66169353,3650,4.471559656,51.33306759,37383,43.08236623
48007,Texas,Aransas,2019,9315.870361,19.51767773,9.686609687,15.65917612,31.8,6.1,25.2,80.60281544,16.13909769,20,532.5,45.59060557,21.2677822,50.54236,27.37369,78.21054,3116,87,47.36729908,6.762492765,32.2,102504,19241,29.30959618,8.553322188,476.5482876,100.8168547,9.3,No,15.59917355,27.7,523,470,0,0,13.7,141.8,15.6,18.26650836,19.05718889,12.6320065,39.10527,46970,55.86328816,0,25572,18.731425,27.29547943,348,1.360863444,318,1.24354763,494,1.931800407,21,0.08212107,7072,27.65524793,17177,67.17112467,375,1.588915724,50.52792116,6313,27.26055791
48009,Texas,Archer,2019,9446.113949,13.24828016,8.34914611,14.03073102,28.2,7.6,23.5,22.50938812,19.84231359,50,126.2,24.06679764,17.85663792,0,0,0,3752,99.3,64.93649917,3.42047398,13.8,110956,26000,18.93153527,12.63931978,201.6516228,86.91873099,8.5,Yes,10.14925373,19.8,131,409.4,0,0,11.3,0,14.8,0,26.10284521,13.01301301,11.35203,58311,32.00212993,0,8809,21.77318651,19.88875014,67,0.760585765,125,1.419003292,38,0.431377001,3,0.034056079,765,8.684300148,7754,88.02361222,69,0.823880597,50.44840504,8057,88.98829247
48011,Texas,Armstrong,2019,0,11.75416225,8.108108108,12.55990212,29.4,6.4,24.7,2.524986849,20.0673843,25,3543.9,34.85254692,15.6420765,0,0,0,6573,100,75.84415584,2.5,15.1,123167,30708,20.14388489,26.65245203,152.8273052,124.9219238,6.8,No,9.090909091,49.6,38,553,0,0,11.3,0,13.8,0,0,12.12121212,53.2198,55337,51.34328358,0,1879,22.40553486,22.88451304,16,0.851516764,28,1.490154337,2,0.106439596,0,0,141,7.503991485,1684,89.62213944,11,0.602409639,51.25066525,1901,100
48013,Texas,Atascosa,2019,7645.013715,22.39260935,8.163698049,14.34795536,33.9,8.5,32.4,38.67872014,17.90773267,17.85714286,654.5,48.17729244,18.27022603,16.39445,38.79055,40.83216,5640,93.9,43.03453947,4.182994193,25.4,104340,24872,37.01872659,8.197225239,222.3809038,66.36801062,9.6,Yes,15.81516434,48.6,599,378.5,37.39366177,4.538577912,11.6,128.7,8.5,7.523270845,20.41398358,9.47721754,44.91538,48636,62.94879704,9.3,48981,27.34121394,14.446418,340,0.69414671,601,1.22700639,311,0.634940079,58,0.118413262,31578,64.46989649,16349,33.37824871,1659,3.712073749,50.18680713,27266,60.71118434
48015,Texas,Austin,2019,6980.706882,16.91253159,7.929883139,14.46040477,29.9,7.6,26,61.56877925,18.32994585,15.625,321.3,32.4925816,18.31679074,20.16265,36.9301,33.57282,4015,94.1,59.71144896,4.329499178,16.4,114860,23402,24.5424883,12.0975872,237.7798159,72.07550249,10.2,Yes,12.77173913,42.2,385,339.9,48.98187671,0,10.3,224.5,15.8,0,21.53158047,10.73558648,43.64467,61111,53.85716843,0,29786,24.1354999,18.6497012,2636,8.849795206,243,0.815819513,215,0.721815618,12,0.040287383,8083,27.13690996,18469,62.00564023,1415,5.144145127,50.39951655,18853,66.34408981
48017,Texas,Bailey,2019,8326.013329,27.30711066,7.198228129,17.52428659,29.3,8.7,24,83.94975576,15.61075944,50,305.1,73.92550143,26.41946698,41.77691,42.39084,0,6251,98.8,43.74331551,4.269662921,26.3,78910,23587,21.82790472,16.71076452,160.1894414,78.89101769,6.8,No,20.29288703,22.3,72,343.3,0,0,9.7,0,9.5,0,30.07880647,13.36444633,84.78169,42045,81.34893324,0,7077,31.58117847,14.13028119,81,1.144552777,232,3.278225237,60,0.847816872,9,0.127172531,4550,64.29277943,2328,32.89529462,1124,17.1054634,49.78098064,2060,28.7508723
48019,Texas,Bandera,2019,7023.859535,15.91128044,9.10652921,13.67991556,29.1,6.8,23.8,61.93800342,17.02804253,40,112.8,18.89723013,18.00188501,27.55327,17.89629,53.68887,3412,94.3,57.51241181,3.589583982,22.6,105976,24014,34.14016324,11.02130786,137.7181527,65.48849741,8.9,Yes,10.85645356,57.1,329,319,0,0,11.4,101.5,15.1,0,23.65440242,12.62369618,26.84444,55578,54.49195763,0,22351,16.86278019,26.46414031,197,0.881392331,280,1.25274037,137,0.612947967,10,0.044740728,4202,18.80005369,17393,77.81754731,260,1.27363574,50.48543689,20485,100
48021,Texas,Bastrop,2019,7723.484806,18.17072397,7.530597552,16.55094158,34.9,7.4,19.4,45.75912419,20.1097803,28.81355932,801,35.79492263,21.10350441,29.00898,36.57342,54.27024,4632,92.1,48.2918296,3.52656764,18.7,108130,26524,28.51833741,7.735728186,406.7017373,86.0878544,10.1,Yes,14.53545472,55.3,1070,369.4,37.17249236,5.035545024,9.9,219.3,12.6,5.644683313,26.64042494,12.05827791,35.39364,62992,66.03798645,5.4,84761,25.63561072,14.74734843,5798,6.840410094,1659,1.957268083,793,0.935571784,128,0.151012848,32074,37.84051628,44613,52.63387643,4184,5.57168349,49.18771605,47360,63.85244907
48023,Texas,Baylor,2019,10617.91686,16.43742525,10.40892193,14.91136222,28.7,7.4,27.6,85.856146,16.84123393,23.52941177,304,40.63860668,16.75145349,135.24479,27.92516,0,8016,95,59.10596027,3.439649781,27.6,83630,16467,22.75132275,21.63916689,236.0127725,121.5335322,7.8,No,7.536231884,8.1,94,622.3,0,0,12.5,0,16.6,0,54.97526113,10.49457177,55.85032,37013,55.96638656,0,3581,22.20050265,24.60206646,91,2.541189612,25,0.698129014,13,0.363027087,3,0.083775482,471,13.15275063,2937,82.01619659,0,0,50.87964256,3726,100
48025,Texas,Bee,2019,8026.941398,22.98997971,9.670164918,16.56502529,28.6,7.1,24.1,50.88980258,19.53512975,21.42857143,651,59.51460813,18.21225933,21.37405,33.78067,39.92261,6958,88.1,35.35334164,6.449989938,33.7,82369,16931,36.50725262,7.328244275,252.086887,66.524666,9.4,Yes,15.98173516,31,420,432.7,60.42081319,0,8.6,580.7,14.1,10.18464766,18.82076938,9.466152999,52.20649,41392,74.37709186,7.4,32563,21.44765531,12.12419003,2691,8.263980592,274,0.841445813,209,0.641832755,36,0.110554924,19238,59.07932316,10161,31.20412738,838,2.722281779,39.32377238,13693,42.97730768
48027,Texas,Bell,2019,7336.802733,19.21860905,8.780934922,17.05435153,31.3,6.1,24.4,79.51456154,19.51704768,27.27272727,1148.6,43.67919893,13.70624807,81.37222,78.19845,210.15832,6939,77.5,67.76632576,4.197319323,20.5,96654,24438,32.58352061,7.93158858,411.0096789,58.60044975,10.1,Yes,14.80722837,22,3503,372.8,71.17759075,7.681061889,9.7,235.4,19.3,8.405127128,15.14627809,7.262935219,164.73423,52164,54.3512246,6.6,347833,27.86825862,10.59790187,76308,21.93811398,3756,1.079828538,11336,3.259035227,3093,0.889219827,86307,24.81276935,158473,45.56008199,6846,2.229604299,50.21490198,47113,15.18622979
48029,Texas,Bexar,2019,6930.930981,23.78987385,9.032322658,13.66189017,28,7.8,20.9,87.01909816,19.01755108,30.14705882,723.2,36.48747051,16.61628696,72.84775,83.01942,162.20952,4172,88.3,62.5052972,3.494846364,22.2,107075,22782,37.50069001,5.760416451,533.0588154,57.89509464,10.4,Yes,18.11402162,33.7,19820,348.2,51.80687164,6.002634023,9.4,371.6,11.1,10.92478476,10.86894316,8.430760461,85.01066,54163,62.7467969,6.8,1958578,25.81005199,11.83930382,143242,7.313571377,24090,1.229973991,61659,3.148151363,4342,0.221691452,1181315,60.31493257,543068,27.72766773,104033,5.926968725,50.634542,77835,4.539084765
48031,Texas,Blanco,2019,7255.844572,15.38068339,6.646058733,14.24466753,29.3,8.2,26.6,48.46146518,18.13132176,44.82758621,663.4,20.63882064,22.41399282,35.11236,34.40564,8.60141,3047,96.8,59.48616601,2.718352903,17.1,106379,27237,34.72636816,12.28932584,136.8176221,98.99742607,8.9,Yes,15.72629052,37.6,158,317,0,0,11.4,134.6,13.3,0,19.52819872,19.58855098,25.80423,62115,42.45777519,0,11626,18.78548082,23.97213143,125,1.075176329,145,1.247204542,103,0.885945295,11,0.094615517,2286,19.6628247,8918,76.70738001,288,2.708294151,50.18062962,10497,100
48033,Texas,Borden,2019,0,11.65907905,0,11.44026528,28.6,6.8,23.8,0,20.85364053,0,0,0,13.60946746,0,0,0,0,100,80,3.459119497,15.8,118667,42250,18.29268293,0,466.2004662,0,7.1,Yes,5.384615385,59.3,0,0,0,0,12.1,1491.9,14.2,0,0,11.25,0,59039,23.62204724,0,673,21.69390788,23.4769688,10,1.485884101,5,0.742942051,1,0.14858841,0,0,131,19.46508172,520,77.26597325,4,0.759013283,47.99405646,641,100
48035,Texas,Bosque,2019,9534.97375,16.78534409,6.564885496,15.02191555,29,7.6,26,41.31341972,16.87761486,20,150.9,30.29511622,22.65544233,49.732,38.1971,10.91346,6051,95.8,50.75520091,3.987279843,26.2,94278,22310,30.44147844,16.02475548,82.2082398,77.82187684,9.5,Yes,13.42857143,44.1,332,440.7,70.3864858,0,11.3,124.8,15.8,0,25.3204621,14.88943489,43.65383,49139,63.0418251,0,18326,21.44494161,24.36429117,304,1.658845356,160,0.873076503,112,0.611153552,14,0.076394194,3427,18.70020736,14214,77.56193386,434,2.557002298,50.49110553,14791,81.21568197
48037,Texas,Bowie,2019,9487.650343,19.15034792,9.771528998,18.16271057,37.6,5.8,32.3,42.32269216,17.49761554,24.21052632,628.6,53.03661585,15.67225397,69.25208,51.05731,97.85985,5157,93.3,52.73073495,4.549153232,23,92673,18502,41.19584838,14.27658214,514.2963733,62.81742564,10,No,16.23036649,13.6,1510,469.1,78.69766605,8.184082553,12.6,351.8,23,8.532999598,15.2913616,8.026086957,129.77067,49153,59.30992128,7.5,94012,23.65229971,16.32770285,23143,24.61707016,964,1.025401013,1215,1.292388206,86,0.091477684,7292,7.756456623,59868,63.68123218,991,1.130478429,49.64259882,32791,35.4248366
48039,Texas,Brazoria,2019,6308.237052,16.10487505,8.309464318,13.7009712,29.9,7.5,20.7,80.32960155,19.41476805,35.09615385,358.9,31.36795523,14.97060882,63.52433,54.90306,59.86917,5560,93.7,67.10999099,5.264780116,11.9,138110,31875,24.16495696,6.747695479,182.6460152,52.27195278,11.4,Yes,14.83423696,48.7,3658,332.2,45.36563367,4.319398834,10.6,254,14.5,9.689886017,13.25717403,8.661896171,50.48875,80840,45.08578796,4,362457,26.71544487,11.46618771,48868,13.48242688,3036,0.8376166,24689,6.811566613,345,0.095183705,111057,30.64004834,171417,47.29305821,12735,3.963634779,49.43096698,70552,22.52862699
48041,Texas,Brazos,2019,5156.130895,16.49521544,7.409552899,15.18712958,29,5.7,19.5,89.35494301,20.05898792,24.24242424,666.4,19.13942835,16.47829245,85.74656,50.7113,83.4717,4826,83.3,68.69537412,3.064607138,20.5,99466,16307,33.92731002,7.848759397,317.1294608,37.26882122,10.1,Yes,27.83644733,11,1395,275.2,46.54684126,4.35820276,7.6,192.5,21.3,5.468764242,10.41597879,9.084507042,53.40394,46083,57.43887001,2.7,222830,20.72566531,8.850244581,23229,10.42453889,1502,0.674056456,14075,6.316474442,242,0.108602971,57379,25.75012341,124468,55.85782884,9673,4.815887999,49.38966926,23506,12.06357678
48043,Texas,Brewster,2019,8703.594493,21.27722116,7.330567082,15.09453877,28.7,7.4,27.2,55.5567591,16.53939163,20,492.1,28.46975089,17.72222222,65.21739,32.13023,128.52094,3182,96.3,68.39662447,3.494006631,20.7,85402,18466,25,21.73913044,162.601626,97.52714506,6.3,No,15.77639752,11.7,130,374.1,0,0,10.8,0,11.6,0,21.59061117,10.42450296,74.97055,44617,53.66037736,0,9337,19.41737175,21.77358895,103,1.103138053,165,1.7671629,116,1.242369069,13,0.139231016,4240,45.4107315,4692,50.25168684,263,3.017093037,49.34133019,3219,34.86785095
48045,Texas,Briscoe,2019,0,19.37718809,0,15.54577643,27.4,3.9,25.8,71.22785583,15.99213536,50,996.7,0,31.1091073,67.84261,0,0,3199,91.7,51.43769968,4.316546763,26,83643,19330,37.98701299,20.35278155,0,0,6.9,Yes,10.37037037,30.3,23,376.1,0,0,11.6,0,13.6,0,0,23.22580645,65.44503,42678,52.10918114,0,1528,19.63350785,25.39267016,46,3.010471204,11,0.719895288,5,0.327225131,0,0,388,25.39267016,1054,68.97905759,78,5.118110236,50.13089005,1637,100
48047,Texas,Brooks,2019,9328.143236,37.80655356,9.305064782,18.7553888,29.3,7.5,23.5,52.01439845,13.41932111,5.263157895,677.7,95.54973822,17.97076526,0,13.8217,0,8436,85,39.25287356,8.206185567,52.5,65036,9085,63.07304786,8.317161076,234.272721,74.77153143,8.6,Yes,20.91346154,20.8,103,455,0,0,10.7,193.2,12.5,0,19.80472541,6.34765625,41.4651,28106,79.83512999,0,7235,28.59709744,17.56738079,35,0.483759502,47,0.649619903,181,2.501727713,3,0.0414651,6497,89.79958535,509,7.035245335,668,10.02852425,49.13614375,2294,31.75965665
48049,Texas,Brown,2019,10125.06571,18.92935387,9.059711736,17.62560222,32.4,6.4,28.9,65.22070015,17.65741722,27.77777778,527.8,38.16300129,17.05042558,52.25889,36.79079,162.93065,3097,96.3,52.18295218,3.837360193,24.8,85032,19548,28.53535354,16.46155052,314.4986522,68.0300809,8.3,Yes,11.28243701,12.5,718,508.3,61.0163582,9.863945578,12,143.7,16.8,0,15.81128851,9.145106862,76.2095,41538,61.02084831,4.1,38053,22.35040601,19.71460857,1291,3.392636586,315,0.827792815,314,0.825164902,29,0.076209497,8505,22.35040601,27239,71.58174126,474,1.328736019,50.58208288,15395,40.40046187
48051,Texas,Burleson,2019,8574.775588,15.92124886,8.975265018,14.29959288,30.6,7.4,27.6,41.2579275,17.96716269,33.33333333,446.7,40.5330372,19.1325811,45.04505,5.55216,11.10433,5215,92.3,38.28223968,4.11919369,25.4,96842,21293,32.61910764,14.63963964,173.8713352,88.98725657,9.8,Yes,13.75,45.3,296,426.4,62.89308176,0,11.3,170.3,16.1,0,27.82437907,12.71206691,33.31298,47409,63.57886905,0,18011,22.34745433,20.20431958,2210,12.27027927,195,1.082671701,69,0.383099217,7,0.038865138,3716,20.6318361,11701,64.9658542,487,2.940821256,50.52467936,13175,76.65677547
48053,Texas,Burnet,2019,6837.86792,15.85109388,6.533412888,14.26277088,28.9,6.9,27,61.7871345,18.45927523,34.375,384.9,36.25974026,19.81490474,47.57477,42.73139,66.23366,4050,92.7,53.718115,3.168871033,17.7,106830,24503,34.60353328,13.40743464,247.7413489,82.27881519,9.1,Yes,13.93152302,35.6,652,346.2,32.73404845,0,11.3,146.3,14.6,13.71742113,24.53471662,12.33416651,47.00453,59009,61.27722906,4.8,46804,21.64131271,21.82719426,806,1.722075036,552,1.179386377,344,0.734979916,36,0.076916503,10530,22.49807709,34377,73.44885053,1254,2.942349656,51.11528929,23800,55.67251462
48055,Texas,Caldwell,2019,7908.201702,22.71348858,9.223437062,16.21737631,29.1,7.7,27.3,58.83990963,17.79834222,21.56862745,1071,39.84250492,20.94696188,29.15381,30.70528,68.49639,5915,90.2,41.95314,3.868303814,21.3,97517,22599,33.75504997,9.717936882,219.3145491,72.88378484,10.1,No,15.74297189,51.2,549,403.5,40.86636698,0,10.4,234.5,12.7,10.48209577,21.41029621,11.10020611,44.87694,51895,69.47775113,5,42338,23.66904436,14.04884501,2437,5.756058387,675,1.594312438,445,1.051065237,43,0.101563607,22128,52.26510463,16823,39.73498984,1987,5.218784472,49.65988001,16099,42.29233437
48057,Texas,Calhoun,2019,7019.542448,19.45661745,7.445759369,14.58409615,31.1,7.2,23,51.41948459,17.42185219,30.76923077,365.4,56.21069182,18.37870605,59.18507,36.79176,9.19794,7010,91.6,49.96174445,5.813507291,24.2,107550,25771,34.93975904,11.38174368,512.483906,65.01414745,9.4,Yes,15.75984991,21.4,283,363.3,0,0,11.1,83.2,12.7,0,21.673738,10.83916084,55.18764,55240,61.77423374,0,21744,24.74245769,17.16795438,542,2.492641648,190,0.873804268,1127,5.183038999,13,0.059786608,10603,48.76287712,9221,42.40710081,1058,5.196208438,48.89624724,9564,44.73130349
48059,Texas,Callahan,2019,9664.156299,15.74478726,10.62562066,15.82437454,28,6.5,27.1,10.23331364,17.97343739,17.94871795,280.3,30.82532317,18.94049347,7.23589,21.51154,14.34103,4366,96.3,54.65711361,3.679616635,23.3,80207,14271,25.14746973,15.91895803,88.39453427,76.06676321,7.9,Yes,15.07109005,28.4,258,479.2,0,0,11,78.5,17.8,0,17.82101412,11.95882531,64.53463,45843,55.35361517,0,13946,22.82374875,19.99139538,211,1.512978632,116,0.831779722,85,0.609493762,9,0.064534634,1367,9.80209379,11985,85.93862039,72,0.556586271,50.5808117,9776,72.17956291
48061,Texas,Cameron,2019,6322.029846,32.32429327,8.009446424,17.31549576,31.3,7.6,25.1,60.34020974,14.57771932,26.31578947,485.6,55.41732271,29.53379947,47.37821,30.44427,50.74046,4732,91.2,46.66312125,6.875045108,38.4,79053,13859,37.59383552,5.045779194,319.1450409,30.96381033,9.3,Yes,24.15046038,21,3859,317.5,40.62578902,5.165249136,8.9,244.3,10.4,3.785441193,9.845456986,13.0346642,58.29252,36624,87.27699972,2.4,423725,30.8332055,13.16773851,1590,0.375243377,2790,0.658445926,3338,0.78777509,292,0.06891262,380168,89.72045548,37708,8.899168093,66793,17.39369334,51.38545047,34207,8.42080646
